Zone,Vegetation,Year,Date,Species,Length,Dominant_age_group,Latitude,Longitude
1,Eelgrass,2009,9/22/2009,Shiner_perch,80,No,48.3747,-122.55641
1,Eelgrass,2009,9/22/2009,Shiner_perch,80,No,48.3747,-122.55641
1,Eelgrass,2009,9/22/2009,Shiner_perch,80,No,48.3747,-122.55641
2,Eelgrass,2009,9/22/2009,Shiner_perch,81,No,48.33498,-122.50754
1,Eelgrass,2009,9/22/2009,Shiner_perch,81,No,48.3747,-122.55641
1,Eelgrass,2009,9/22/2009,Shiner_perch,82,No,48.3747,-122.55641
1,Eelgrass,2009,9/22/2009,Shiner_perch,92,Yes,48.3747,-122.55641
1,Eelgrass,2009,9/22/2009,Shiner_perch,108,Yes,48.3747,-122.55641
1,Eelgrass,2009,9/23/2009,Shiner_perch,74,No,48.37412,-122.55436
1,Eelgrass,2009,9/23/2009,Shiner_perch,75,No,48.37412,-122.55436
1,Eelgrass,2009,9/23/2009,Shiner_perch,80,No,48.37412,-122.55436
1,Eelgrass,2009,9/23/2009,Shiner_perch,80,No,48.37412,-122.55436
1,Eelgrass,2010,4/14/2010,Shiner_perch,76,Yes,48.37217,-122.55395
3,Eelgrass,2010,5/11/2010,Shiner_perch,72,Yes,48.32664,-122.50105
3,Eelgrass,2010,5/11/2010,Shiner_perch,75,Yes,48.32219,-122.4944
2,Eelgrass,2010,5/11/2010,Shiner_perch,77,Yes,48.33547,-122.52467
2,Eelgrass,2010,5/11/2010,Shiner_perch,78,Yes,48.33547,-122.52467
2,Eelgrass,2010,5/11/2010,Shiner_perch,78,Yes,48.33394,-122.52054
2,Eelgrass,2010,5/11/2010,Shiner_perch,78,Yes,48.33394,-122.52054
3,Eelgrass,2010,5/11/2010,Shiner_perch,79,Yes,48.32664,-122.50105
3,Eelgrass,2010,5/11/2010,Shiner_perch,79,Yes,48.32219,-122.4944
2,Eelgrass,2010,5/11/2010,Shiner_perch,79,Yes,48.33547,-122.52467
2,Eelgrass,2010,5/11/2010,Shiner_perch,79,Yes,48.33394,-122.52054
2,Eelgrass,2010,5/11/2010,Shiner_perch,79,Yes,48.33394,-122.52054
3,Eelgrass,2010,5/11/2010,Shiner_perch,80,Yes,48.32664,-122.50105
3,Eelgrass,2010,5/11/2010,Shiner_perch,80,Yes,48.32664,-122.50105
3,Eelgrass,2010,5/11/2010,Shiner_perch,80,Yes,48.32219,-122.4944
2,Eelgrass,2010,5/11/2010,Shiner_perch,80,Yes,48.33547,-122.52467
2,Eelgrass,2010,5/11/2010,Shiner_perch,80,Yes,48.33394,-122.52054
2,Eelgrass,2010,5/11/2010,Shiner_perch,80,Yes,48.33394,-122.52054
2,Eelgrass,2010,5/11/2010,Shiner_perch,80,Yes,48.33394,-122.52054
3,Eelgrass,2010,5/11/2010,Shiner_perch,81,Yes,48.32664,-122.50105
3,Eelgrass,2010,5/11/2010,Shiner_perch,81,Yes,48.32219,-122.4944
3,Eelgrass,2010,5/11/2010,Shiner_perch,81,Yes,48.32219,-122.4944
2,Eelgrass,2010,5/11/2010,Shiner_perch,81,Yes,48.33547,-122.52467
3,Eelgrass,2010,5/11/2010,Shiner_perch,82,Yes,48.32664,-122.50105
3,Eelgrass,2010,5/11/2010,Shiner_perch,82,Yes,48.32219,-122.4944
2,Eelgrass,2010,5/11/2010,Shiner_perch,82,Yes,48.33394,-122.52054
2,Eelgrass,2010,5/11/2010,Shiner_perch,82,Yes,48.33394,-122.52054
3,Eelgrass,2010,5/11/2010,Shiner_perch,83,Yes,48.32219,-122.4944
2,Eelgrass,2010,5/11/2010,Shiner_perch,83,Yes,48.33547,-122.52467
2,Eelgrass,2010,5/11/2010,Shiner_perch,83,Yes,48.33394,-122.52054
3,Eelgrass,2010,5/11/2010,Shiner_perch,84,Yes,48.32664,-122.50105
3,Eelgrass,2010,5/11/2010,Shiner_perch,84,Yes,48.32219,-122.4944
2,Eelgrass,2010,5/11/2010,Shiner_perch,84,Yes,48.33394,-122.52054
3,Eelgrass,2010,5/11/2010,Shiner_perch,85,Yes,48.32664,-122.50105
3,Eelgrass,2010,5/11/2010,Shiner_perch,85,Yes,48.32664,-122.50105
3,Eelgrass,2010,5/11/2010,Shiner_perch,85,Yes,48.32219,-122.4944
2,Eelgrass,2010,5/11/2010,Shiner_perch,85,Yes,48.33547,-122.52467
2,Eelgrass,2010,5/11/2010,Shiner_perch,85,Yes,48.33547,-122.52467
2,Eelgrass,2010,5/11/2010,Shiner_perch,85,Yes,48.33394,-122.52054
2,Eelgrass,2010,5/11/2010,Shiner_perch,85,Yes,48.33394,-122.52054
2,Eelgrass,2010,5/11/2010,Shiner_perch,85,Yes,48.33394,-122.52054
3,Eelgrass,2010,5/11/2010,Shiner_perch,86,Yes,48.32664,-122.50105
3,Eelgrass,2010,5/11/2010,Shiner_perch,86,Yes,48.32664,-122.50105
2,Eelgrass,2010,5/11/2010,Shiner_perch,86,Yes,48.33394,-122.52054
3,Eelgrass,2010,5/11/2010,Shiner_perch,87,Yes,48.32664,-122.50105
3,Eelgrass,2010,5/11/2010,Shiner_perch,87,Yes,48.32664,-122.50105
3,Eelgrass,2010,5/11/2010,Shiner_perch,90,Yes,48.32219,-122.4944
2,Eelgrass,2010,5/11/2010,Shiner_perch,90,Yes,48.33394,-122.52054
2,Eelgrass,2010,5/11/2010,Shiner_perch,91,Yes,48.33547,-122.52467
3,Eelgrass,2010,5/11/2010,Shiner_perch,93,Yes,48.32219,-122.4944
3,Eelgrass,2010,5/11/2010,Shiner_perch,94,Yes,48.32219,-122.4944
2,Eelgrass,2010,5/11/2010,Shiner_perch,94,Yes,48.33394,-122.52054
2,Eelgrass,2010,5/11/2010,Shiner_perch,95,Yes,48.33394,-122.52054
2,Eelgrass,2010,5/11/2010,Shiner_perch,95,Yes,48.33394,-122.52054
2,Eelgrass,2010,5/11/2010,Shiner_perch,95,Yes,48.33394,-122.52054
2,Eelgrass,2010,5/11/2010,Shiner_perch,96,Yes,48.33394,-122.52054
2,Eelgrass,2010,5/11/2010,Shiner_perch,97,Yes,48.33394,-122.52054
3,Eelgrass,2010,5/11/2010,Shiner_perch,103,Yes,48.32664,-122.50105
2,Eelgrass,2010,5/11/2010,Shiner_perch,104,Yes,48.33547,-122.52467
2,Eelgrass,2010,5/11/2010,Shiner_perch,106,Yes,48.33394,-122.52054
2,Eelgrass,2010,5/11/2010,Shiner_perch,108,Yes,48.33394,-122.52054
2,Eelgrass,2010,5/11/2010,Shiner_perch,121,Yes,48.33547,-122.52467
2,Eelgrass,2010,5/11/2010,Shiner_perch,123,Yes,48.33394,-122.52054
4,Eelgrass,2010,6/8/2010,Shiner_perch,76,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,78,Yes,48.27687,-122.48784
4,Eelgrass,2010,6/8/2010,Shiner_perch,80,Yes,48.27687,-122.48784
4,Eelgrass,2010,6/8/2010,Shiner_perch,80,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,80,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,81,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,82,Yes,48.29889,-122.4592
4,Eelgrass,2010,6/8/2010,Shiner_perch,82,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,83,Yes,48.27687,-122.48784
4,Eelgrass,2010,6/8/2010,Shiner_perch,84,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,84,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,85,Yes,48.27687,-122.48784
4,Eelgrass,2010,6/8/2010,Shiner_perch,85,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,85,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,85,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,87,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,88,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,89,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,89,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,89,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,90,Yes,48.29889,-122.4592
4,Eelgrass,2010,6/8/2010,Shiner_perch,90,Yes,48.29889,-122.4592
4,Eelgrass,2010,6/8/2010,Shiner_perch,90,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,91,Yes,48.29889,-122.4592
4,Eelgrass,2010,6/8/2010,Shiner_perch,91,Yes,48.29889,-122.4592
4,Eelgrass,2010,6/8/2010,Shiner_perch,91,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,92,Yes,48.29889,-122.4592
4,Eelgrass,2010,6/8/2010,Shiner_perch,92,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,96,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,97,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,98,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,100,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,102,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Shiner_perch,108,Yes,48.29889,-122.4592
2,Eelgrass,2010,6/9/2010,Shiner_perch,73,Yes,48.33189,-122.5148
2,Eelgrass,2010,6/9/2010,Shiner_perch,77,Yes,48.33602,-122.52597
2,Eelgrass,2010,6/9/2010,Shiner_perch,77,Yes,48.3341,-122.51836
3,Eelgrass,2010,6/9/2010,Shiner_perch,78,Yes,48.32379,-122.49937
2,Eelgrass,2010,6/9/2010,Shiner_perch,78,Yes,48.33602,-122.52597
2,Eelgrass,2010,6/9/2010,Shiner_perch,78,Yes,48.3341,-122.51836
2,Eelgrass,2010,6/9/2010,Shiner_perch,78,Yes,48.3341,-122.51836
2,Eelgrass,2010,6/9/2010,Shiner_perch,79,Yes,48.3341,-122.51836
2,Eelgrass,2010,6/9/2010,Shiner_perch,79,Yes,48.3341,-122.51836
3,Eelgrass,2010,6/9/2010,Shiner_perch,80,Yes,48.32379,-122.49937
2,Eelgrass,2010,6/9/2010,Shiner_perch,80,Yes,48.33189,-122.5148
2,Eelgrass,2010,6/9/2010,Shiner_perch,81,Yes,48.3341,-122.51836
3,Eelgrass,2010,6/9/2010,Shiner_perch,82,Yes,48.32379,-122.49937
2,Eelgrass,2010,6/9/2010,Shiner_perch,82,Yes,48.3341,-122.51836
2,Eelgrass,2010,6/9/2010,Shiner_perch,82,Yes,48.3341,-122.51836
2,Eelgrass,2010,6/9/2010,Shiner_perch,82,Yes,48.33189,-122.5148
2,Eelgrass,2010,6/9/2010,Shiner_perch,83,Yes,48.33602,-122.52597
2,Eelgrass,2010,6/9/2010,Shiner_perch,83,Yes,48.3341,-122.51836
3,Eelgrass,2010,6/9/2010,Shiner_perch,84,Yes,48.32379,-122.49937
3,Eelgrass,2010,6/9/2010,Shiner_perch,84,Yes,48.32379,-122.49937
2,Eelgrass,2010,6/9/2010,Shiner_perch,84,Yes,48.33602,-122.52597
2,Eelgrass,2010,6/9/2010,Shiner_perch,84,Yes,48.3341,-122.51836
2,Eelgrass,2010,6/9/2010,Shiner_perch,84,Yes,48.3341,-122.51836
1,Eelgrass,2010,6/9/2010,Shiner_perch,84,Yes,48.37354,-122.5527
3,Eelgrass,2010,6/9/2010,Shiner_perch,85,Yes,48.32379,-122.49937
2,Eelgrass,2010,6/9/2010,Shiner_perch,85,Yes,48.3341,-122.51836
1,Eelgrass,2010,6/9/2010,Shiner_perch,85,Yes,48.37354,-122.5527
2,Eelgrass,2010,6/9/2010,Shiner_perch,86,Yes,48.3341,-122.51836
2,Eelgrass,2010,6/9/2010,Shiner_perch,86,Yes,48.33189,-122.5148
2,Eelgrass,2010,6/9/2010,Shiner_perch,86,Yes,48.33189,-122.5148
3,Eelgrass,2010,6/9/2010,Shiner_perch,87,Yes,48.32379,-122.49937
3,Eelgrass,2010,6/9/2010,Shiner_perch,87,Yes,48.32379,-122.49937
2,Eelgrass,2010,6/9/2010,Shiner_perch,87,Yes,48.33602,-122.52597
2,Eelgrass,2010,6/9/2010,Shiner_perch,87,Yes,48.33602,-122.52597
2,Eelgrass,2010,6/9/2010,Shiner_perch,87,Yes,48.33602,-122.52597
2,Eelgrass,2010,6/9/2010,Shiner_perch,87,Yes,48.3341,-122.51836
2,Eelgrass,2010,6/9/2010,Shiner_perch,87,Yes,48.3341,-122.51836
2,Eelgrass,2010,6/9/2010,Shiner_perch,87,Yes,48.3341,-122.51836
2,Eelgrass,2010,6/9/2010,Shiner_perch,87,Yes,48.33189,-122.5148
3,Eelgrass,2010,6/9/2010,Shiner_perch,88,Yes,48.32379,-122.49937
3,Eelgrass,2010,6/9/2010,Shiner_perch,88,Yes,48.32379,-122.49937
2,Eelgrass,2010,6/9/2010,Shiner_perch,88,Yes,48.33602,-122.52597
2,Eelgrass,2010,6/9/2010,Shiner_perch,88,Yes,48.33189,-122.5148
2,Eelgrass,2010,6/9/2010,Shiner_perch,88,Yes,48.33189,-122.5148
3,Eelgrass,2010,6/9/2010,Shiner_perch,89,Yes,48.32379,-122.49937
2,Eelgrass,2010,6/9/2010,Shiner_perch,89,Yes,48.33602,-122.52597
2,Eelgrass,2010,6/9/2010,Shiner_perch,89,Yes,48.3341,-122.51836
2,Eelgrass,2010,6/9/2010,Shiner_perch,89,Yes,48.33189,-122.5148
3,Eelgrass,2010,6/9/2010,Shiner_perch,90,Yes,48.32379,-122.49937
3,Eelgrass,2010,6/9/2010,Shiner_perch,90,Yes,48.32379,-122.49937
3,Eelgrass,2010,6/9/2010,Shiner_perch,90,Yes,48.32379,-122.49937
3,Eelgrass,2010,6/9/2010,Shiner_perch,90,Yes,48.32379,-122.49937
2,Eelgrass,2010,6/9/2010,Shiner_perch,90,Yes,48.33602,-122.52597
2,Eelgrass,2010,6/9/2010,Shiner_perch,90,Yes,48.3341,-122.51836
2,Eelgrass,2010,6/9/2010,Shiner_perch,90,Yes,48.3341,-122.51836
2,Eelgrass,2010,6/9/2010,Shiner_perch,90,Yes,48.3341,-122.51836
2,Eelgrass,2010,6/9/2010,Shiner_perch,90,Yes,48.3341,-122.51836
2,Eelgrass,2010,6/9/2010,Shiner_perch,90,Yes,48.33189,-122.5148
2,Eelgrass,2010,6/9/2010,Shiner_perch,90,Yes,48.33189,-122.5148
2,Eelgrass,2010,6/9/2010,Shiner_perch,90,Yes,48.33189,-122.5148
3,Eelgrass,2010,6/9/2010,Shiner_perch,91,Yes,48.32379,-122.49937
2,Eelgrass,2010,6/9/2010,Shiner_perch,91,Yes,48.3341,-122.51836
2,Eelgrass,2010,6/9/2010,Shiner_perch,91,Yes,48.33189,-122.5148
2,Eelgrass,2010,6/9/2010,Shiner_perch,91,Yes,48.33189,-122.5148
3,Eelgrass,2010,6/9/2010,Shiner_perch,92,Yes,48.32379,-122.49937
3,Eelgrass,2010,6/9/2010,Shiner_perch,92,Yes,48.32379,-122.49937
2,Eelgrass,2010,6/9/2010,Shiner_perch,92,Yes,48.33602,-122.52597
2,Eelgrass,2010,6/9/2010,Shiner_perch,92,Yes,48.33189,-122.5148
2,Eelgrass,2010,6/9/2010,Shiner_perch,92,Yes,48.33189,-122.5148
3,Eelgrass,2010,6/9/2010,Shiner_perch,93,Yes,48.32379,-122.49937
3,Eelgrass,2010,6/9/2010,Shiner_perch,93,Yes,48.32379,-122.49937
2,Eelgrass,2010,6/9/2010,Shiner_perch,93,Yes,48.3341,-122.51836
2,Eelgrass,2010,6/9/2010,Shiner_perch,94,Yes,48.33189,-122.5148
2,Eelgrass,2010,6/9/2010,Shiner_perch,94,Yes,48.33189,-122.5148
2,Eelgrass,2010,6/9/2010,Shiner_perch,95,Yes,48.3341,-122.51836
2,Eelgrass,2010,6/9/2010,Shiner_perch,95,Yes,48.33189,-122.5148
3,Eelgrass,2010,6/9/2010,Shiner_perch,97,Yes,48.32379,-122.49937
2,Eelgrass,2010,6/9/2010,Shiner_perch,97,Yes,48.33189,-122.5148
3,Eelgrass,2010,6/9/2010,Shiner_perch,98,Yes,48.32379,-122.49937
2,Eelgrass,2010,6/9/2010,Shiner_perch,98,Yes,48.33189,-122.5148
3,Eelgrass,2010,6/9/2010,Shiner_perch,100,Yes,48.32379,-122.49937
2,Eelgrass,2010,6/9/2010,Shiner_perch,100,Yes,48.33189,-122.5148
2,Eelgrass,2010,6/9/2010,Shiner_perch,102,Yes,48.3341,-122.51836
2,Eelgrass,2010,6/9/2010,Shiner_perch,103,Yes,48.33189,-122.5148
2,Eelgrass,2010,6/9/2010,Shiner_perch,107,Yes,48.33602,-122.52597
2,Eelgrass,2010,6/9/2010,Shiner_perch,107,Yes,48.33189,-122.5148
3,Eelgrass,2010,6/9/2010,Shiner_perch,109,Yes,48.32379,-122.49937
3,Eelgrass,2010,6/9/2010,Shiner_perch,110,Yes,48.32379,-122.49937
3,Unvegetated,2010,7/19/2010,Shiner_perch,39,No,48.32627,-122.48092
3,Unvegetated,2010,7/19/2010,Shiner_perch,40,No,48.32627,-122.48092
3,Unvegetated,2010,7/19/2010,Shiner_perch,40,No,48.32627,-122.48092
3,Unvegetated,2010,7/19/2010,Shiner_perch,40,No,48.32627,-122.48092
3,Unvegetated,2010,7/19/2010,Shiner_perch,42,No,48.32627,-122.48092
3,Unvegetated,2010,7/19/2010,Shiner_perch,42,No,48.32627,-122.48092
3,Unvegetated,2010,7/19/2010,Shiner_perch,43,No,48.32627,-122.48092
3,Unvegetated,2010,7/19/2010,Shiner_perch,43,No,48.32627,-122.48092
3,Unvegetated,2010,7/19/2010,Shiner_perch,44,No,48.32627,-122.48092
3,Unvegetated,2010,7/19/2010,Shiner_perch,44,No,48.32627,-122.48092
3,Unvegetated,2010,7/19/2010,Shiner_perch,45,No,48.32627,-122.48092
3,Unvegetated,2010,7/19/2010,Shiner_perch,45,No,48.32627,-122.48092
1,Eelgrass,2010,7/19/2010,Shiner_perch,45,No,48.37418,-122.55298
3,Unvegetated,2010,7/19/2010,Shiner_perch,47,No,48.32627,-122.48092
3,Unvegetated,2010,7/19/2010,Shiner_perch,47,No,48.32627,-122.48092
3,Unvegetated,2010,7/19/2010,Shiner_perch,49,No,48.32627,-122.48092
3,Unvegetated,2010,7/19/2010,Shiner_perch,49,No,48.32627,-122.48092
3,Unvegetated,2010,7/19/2010,Shiner_perch,49,No,48.32627,-122.48092
1,Eelgrass,2010,7/19/2010,Shiner_perch,50,No,48.37418,-122.55298
3,Unvegetated,2010,7/19/2010,Shiner_perch,51,No,48.32627,-122.48092
1,Eelgrass,2010,7/19/2010,Shiner_perch,51,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Shiner_perch,51,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Shiner_perch,51,No,48.37287,-122.55186
3,Unvegetated,2010,7/19/2010,Shiner_perch,52,No,48.32627,-122.48092
1,Eelgrass,2010,7/19/2010,Shiner_perch,52,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Shiner_perch,52,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Shiner_perch,53,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Shiner_perch,53,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Shiner_perch,53,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Shiner_perch,55,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Shiner_perch,55,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Shiner_perch,55,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Shiner_perch,56,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Shiner_perch,56,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Shiner_perch,57,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Shiner_perch,57,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Shiner_perch,58,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Shiner_perch,59,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Shiner_perch,60,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Shiner_perch,68,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Shiner_perch,81,Yes,48.37287,-122.55186
1,Eelgrass,2010,7/19/2010,Shiner_perch,85,Yes,48.37287,-122.55186
1,Eelgrass,2010,7/19/2010,Shiner_perch,92,Yes,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Shiner_perch,94,Yes,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Shiner_perch,100,Yes,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Shiner_perch,124,Yes,48.37418,-122.55298
1,Eelgrass,2010,7/20/2010,Shiner_perch,50,No,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,50,No,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,51,No,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,52,No,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,54,No,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,58,No,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,62,No,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,65,No,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,81,Yes,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,84,Yes,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,84,Yes,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,86,Yes,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,86,Yes,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,88,Yes,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,90,Yes,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,90,Yes,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,91,Yes,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,93,Yes,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,95,Yes,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,96,Yes,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,100,Yes,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,104,Yes,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,106,Yes,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,110,Yes,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Shiner_perch,116,Yes,48.38194,-122.54963
1,Eelgrass,2010,8/16/2010,Shiner_perch,52,No,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Shiner_perch,54,No,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Shiner_perch,55,No,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Shiner_perch,55,No,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Shiner_perch,56,No,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Shiner_perch,56,No,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Shiner_perch,57,No,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Shiner_perch,57,No,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Shiner_perch,57,No,48.38255,-122.54822
3,Eelgrass,2010,8/16/2010,Shiner_perch,58,No,48.32105,-122.49178
1,Eelgrass,2010,8/16/2010,Shiner_perch,58,No,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Shiner_perch,58,No,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Shiner_perch,58,No,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Shiner_perch,59,No,48.38255,-122.54822
4,Eelgrass,2010,8/16/2010,Shiner_perch,60,No,48.28337,-122.481
4,Eelgrass,2010,8/16/2010,Shiner_perch,60,No,48.28337,-122.481
1,Eelgrass,2010,8/16/2010,Shiner_perch,60,No,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Shiner_perch,61,No,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Shiner_perch,61,No,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Shiner_perch,61,No,48.38255,-122.54822
4,Eelgrass,2010,8/16/2010,Shiner_perch,62,No,48.28337,-122.481
1,Eelgrass,2010,8/16/2010,Shiner_perch,62,No,48.37417,-122.55582
1,Eelgrass,2010,8/16/2010,Shiner_perch,63,No,48.38255,-122.54822
4,Eelgrass,2010,8/16/2010,Shiner_perch,64,No,48.28337,-122.481
4,Eelgrass,2010,8/16/2010,Shiner_perch,64,No,48.28337,-122.481
1,Eelgrass,2010,8/16/2010,Shiner_perch,64,No,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Shiner_perch,64,No,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Shiner_perch,64,No,48.38255,-122.54822
3,Eelgrass,2010,8/16/2010,Shiner_perch,65,No,48.32105,-122.49178
4,Eelgrass,2010,8/16/2010,Shiner_perch,65,No,48.29294,-122.47613
4,Eelgrass,2010,8/16/2010,Shiner_perch,65,No,48.28337,-122.481
4,Eelgrass,2010,8/16/2010,Shiner_perch,65,No,48.28337,-122.481
4,Eelgrass,2010,8/16/2010,Shiner_perch,66,No,48.28337,-122.481
4,Eelgrass,2010,8/16/2010,Shiner_perch,66,No,48.28337,-122.481
1,Eelgrass,2010,8/16/2010,Shiner_perch,66,No,48.38255,-122.54822
4,Eelgrass,2010,8/16/2010,Shiner_perch,67,No,48.28337,-122.481
4,Eelgrass,2010,8/16/2010,Shiner_perch,67,No,48.28337,-122.481
4,Eelgrass,2010,8/16/2010,Shiner_perch,68,No,48.29294,-122.47613
4,Eelgrass,2010,8/16/2010,Shiner_perch,68,No,48.28337,-122.481
4,Eelgrass,2010,8/16/2010,Shiner_perch,68,No,48.28337,-122.481
1,Eelgrass,2010,8/16/2010,Shiner_perch,68,No,48.38255,-122.54822
4,Eelgrass,2010,8/16/2010,Shiner_perch,69,No,48.28337,-122.481
4,Eelgrass,2010,8/16/2010,Shiner_perch,69,No,48.28337,-122.481
4,Eelgrass,2010,8/16/2010,Shiner_perch,69,No,48.28337,-122.481
1,Eelgrass,2010,8/16/2010,Shiner_perch,69,No,48.38255,-122.54822
4,Eelgrass,2010,8/16/2010,Shiner_perch,70,No,48.29294,-122.47613
4,Eelgrass,2010,8/16/2010,Shiner_perch,70,No,48.28337,-122.481
4,Eelgrass,2010,8/16/2010,Shiner_perch,70,No,48.28337,-122.481
4,Eelgrass,2010,8/16/2010,Shiner_perch,70,No,48.28337,-122.481
1,Eelgrass,2010,8/16/2010,Shiner_perch,74,No,48.38255,-122.54822
4,Eelgrass,2010,8/16/2010,Shiner_perch,75,No,48.28337,-122.481
1,Eelgrass,2010,8/16/2010,Shiner_perch,94,Yes,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Shiner_perch,95,Yes,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Shiner_perch,95,Yes,48.38255,-122.54822
